"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLG*E";"GRES SIO CH. GRUESA PRLG*E 12,5kg";6.7900;40.0000;5.5900;"KG";12.5000;16.0000;24
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRLG*E";"GRES SIO CH. GRUESA PRLG*E 12,5kg";6.7900;96.0000;5.2700;"KG";12.5000;16.0000;24
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRAI*E";"GRES SIO CH. MEDIA PRAI*E 12,5kg";8.0600;0.0;8.0600;"BLOQUE";12.5000;16.0000;23
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRAI*E";"GRES SIO CH. MEDIA PRAI*E 12,5kg";8.0600;9.0000;7.2500;"BLOQUE";12.5000;16.0000;23
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRAI*E";"GRES SIO CH. MEDIA PRAI*E 12,5kg";8.0600;40.0000;6.4500;"BLOQUE";12.5000;16.0000;23
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRAI*E";"GRES SIO CH. MEDIA PRAI*E 12,5kg";8.0600;96.0000;5.6400;"BLOQUE";12.5000;16.0000;23
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRGF*E";"GRES SIO GRIS CH FINA PRGF*E 12,5kg";6.7900;0.0;6.7900;"KG";12.5000;16.0000;1389
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRGF*E";"GRES SIO GRIS CH FINA PRGF*E 12,5kg";6.7900;9.0000;5.9900;"KG";12.5000;16.0000;1389
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRGF*E";"GRES SIO GRIS CH FINA PRGF*E 12,5kg";6.7900;40.0000;5.5900;"KG";12.5000;16.0000;1389
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRGF*E";"GRES SIO GRIS CH FINA PRGF*E 12,5kg";6.7900;96.0000;5.2700;"KG";12.5000;16.0000;1389
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRGM*E";"GRES SIO GRIS CH FINA PRGM*E 12,5kg";6.7900;0.0;6.7900;"KG";12.5000;16.0000;3831
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PCLI*E";"PASTA CON FIBRA DE PAPEL 1100-1300º 12,5 KG.";9.0400;0.0;9.0400;"KG";12.5000;16.0000;1795
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PCLI*E";"PASTA CON FIBRA DE PAPEL 1100-1300º 12,5 KG.";9.0400;10.0000;7.9700;"KG";12.5000;16.0000;1795
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PCLI*E";"PASTA CON FIBRA DE PAPEL 1100-1300º 12,5 KG.";9.0400;50.0000;7.4400;"KG";12.5000;16.0000;1795
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PCLI*E";"PASTA CON FIBRA DE PAPEL 1100-1300º 12,5 KG.";9.0400;80.0000;7.0200;"KG";12.5000;16.0000;1795
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"SA";"PORCELANA POLVO SA KG";0.7100;0.0;0.7100;"KG";1.0000;16.0000;33
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"SA";"PORCELANA POLVO SA KG";0.7100;25.0000;0.6400;"KG";1.0000;16.0000;33
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"SA";"PORCELANA POLVO SA KG";0.7100;100.0000;0.5700;"KG";1.0000;16.0000;33
